t,variable,value,scenario,is_baseline,regime,uncertainty,value_lo,value_hi
24,silver,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
1,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
2,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
3,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
4,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
5,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
6,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
7,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
8,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
9,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
10,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
11,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
12,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
13,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
14,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
15,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
16,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
17,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
18,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
19,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
20,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
21,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
22,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
23,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
24,soybeans,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
1,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
2,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
3,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
4,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
5,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
6,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
7,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
8,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
9,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
10,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
11,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
12,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
13,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
14,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
15,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
16,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
17,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
18,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
19,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
20,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
21,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
22,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
23,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
24,sugar_wld,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
1,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
2,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
3,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
4,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
5,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
6,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
7,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
8,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
9,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
10,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
11,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
12,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
13,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
14,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
15,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
16,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
17,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
18,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
19,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
20,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
21,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
22,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
23,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
24,tin,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
1,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
2,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
3,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
4,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
5,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
6,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
7,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
8,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
9,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
10,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
11,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
12,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
13,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
14,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
15,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
16,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
17,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
18,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
19,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
20,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
21,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
22,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
23,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
24,wheat_us_hrw,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
1,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
2,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
3,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
4,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
5,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
6,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
7,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
8,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
9,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
10,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
11,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
12,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
13,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
14,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
15,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
16,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
17,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
18,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
19,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
20,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
21,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
22,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
23,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
24,zinc,0,girf-ngas-1sigma,TRUE,combined,jln,NA,NA
1,aluminium,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
2,aluminium,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
3,aluminium,0.05361374992154411,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
4,aluminium,-0.03867073386583605,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
5,aluminium,0.05483889372385972,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
6,aluminium,-0.03233325482626007,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
7,aluminium,0.028142690135823798,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
8,aluminium,-0.03123673561560494,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
9,aluminium,0.01820995958658973,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
10,aluminium,-0.028416565394041676,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
11,aluminium,-0.001756583884584275,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
12,aluminium,-0.004525543722817679,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
13,aluminium,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
14,aluminium,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
15,aluminium,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
16,aluminium,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
17,aluminium,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
18,aluminium,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
19,aluminium,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
20,aluminium,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
21,aluminium,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
22,aluminium,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
23,aluminium,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
24,aluminium,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
1,cocoa,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
2,cocoa,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
3,cocoa,-0.018543689167301047,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
4,cocoa,-0.14445295670759595,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
5,cocoa,0.07990731750173576,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
6,cocoa,-0.00708707753829373,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
7,cocoa,-0.03535088781886897,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
8,cocoa,0.0067305047616893,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
9,cocoa,0.01362723774942231,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
10,cocoa,0.012688619545620216,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
11,cocoa,-0.005419924830058072,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
12,cocoa,-6.812838431064423e-4,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
13,cocoa,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
14,cocoa,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
15,cocoa,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
16,cocoa,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
17,cocoa,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
18,cocoa,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
19,cocoa,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
20,cocoa,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
21,cocoa,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
22,cocoa,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
23,cocoa,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
24,cocoa,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
1,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
2,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
3,coffee_arabic,0.05554237058781619,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
4,coffee_arabic,0.02513840890396435,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
5,coffee_arabic,0.02345746197698996,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
6,coffee_arabic,-0.06412908835356149,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
7,coffee_arabic,0.024514128585159004,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
8,coffee_arabic,-0.013964197675869525,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
9,coffee_arabic,0.03635541511731878,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
10,coffee_arabic,-0.016861825621908758,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
11,coffee_arabic,0.007225734534843119,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
12,coffee_arabic,-0.010483897973594678,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
13,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
14,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
15,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
16,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
17,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
18,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
19,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
20,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
21,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
22,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
23,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
24,coffee_arabic,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
1,copper,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
2,copper,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
3,copper,0.08398255762379554,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
4,copper,-0.06046395620694049,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
5,copper,0.08317642338238443,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
6,copper,-0.08442208664728597,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
7,copper,0.0069507711933123,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
8,copper,-0.024245526790785055,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
9,copper,0.01922878516439807,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
10,copper,-0.015991292486040178,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
11,copper,-0.011591398869125576,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
12,copper,0.002396577241563603,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
13,copper,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
14,copper,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
15,copper,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
16,copper,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
17,copper,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
18,copper,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
19,copper,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
20,copper,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
21,copper,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
22,copper,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
23,copper,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
24,copper,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
1,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
2,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
3,cotton_a_indx,0.0072996451015840055,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
4,cotton_a_indx,0.03908982978610384,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
5,cotton_a_indx,0.0330707811061984,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
6,cotton_a_indx,-0.001837648235935615,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
7,cotton_a_indx,-0.05099073896394987,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
8,cotton_a_indx,0.010643002856756475,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
9,cotton_a_indx,0.01052261653643194,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
10,cotton_a_indx,0.01699055705759744,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
11,cotton_a_indx,-0.00542765051870101,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
12,cotton_a_indx,-0.016580692217871194,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
13,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
14,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
15,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
16,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
17,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
18,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
19,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
20,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
21,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
22,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
23,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
24,cotton_a_indx,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
1,crude_wti,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
2,crude_wti,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
3,crude_wti,-0.00673234610636304,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
4,crude_wti,0.016933701438455386,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
5,crude_wti,0.00797628906869554,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
6,crude_wti,-0.03090470930301645,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
7,crude_wti,-0.07037923961816997,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
8,crude_wti,-0.03965407494516137,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
9,crude_wti,0.10285273299432285,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
10,crude_wti,-0.015844799972239136,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
11,crude_wti,-0.008442785854344747,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
12,crude_wti,-0.043090946882448154,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
13,crude_wti,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
14,crude_wti,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
15,crude_wti,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
16,crude_wti,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
17,crude_wti,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
18,crude_wti,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
19,crude_wti,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
20,crude_wti,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
21,crude_wti,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
22,crude_wti,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
23,crude_wti,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
24,crude_wti,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
1,gold,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
2,gold,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
3,gold,-0.11977564665548909,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
4,gold,-0.12870980450025382,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
5,gold,0.06494191962947071,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
6,gold,0.037808926393196864,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
7,gold,-0.06593031537839313,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
8,gold,0.022110101914586122,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
9,gold,-0.0027554453817679463,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
10,gold,0.04301728299587911,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
11,gold,-0.026885523695344714,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
12,gold,0.0034866052512569383,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
13,gold,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
14,gold,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
15,gold,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
16,gold,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
17,gold,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
18,gold,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
19,gold,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
20,gold,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
21,gold,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
22,gold,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
23,gold,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
24,gold,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
1,lead,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
2,lead,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
3,lead,-0.01401648267744789,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
4,lead,-0.08337784164686544,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
5,lead,0.12868239107967533,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
6,lead,-0.0330549198320341,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
7,lead,0.009769577528529175,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
8,lead,-0.10614281910575131,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
9,lead,0.03526932988890468,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
10,lead,0.004403508369824415,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
11,lead,0.00953637643912639,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
12,lead,-0.009178128529440612,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
13,lead,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
14,lead,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
15,lead,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
16,lead,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
17,lead,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
18,lead,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
19,lead,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
20,lead,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
21,lead,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
22,lead,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
23,lead,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
24,lead,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
1,maize,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
2,maize,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
3,maize,-0.10215909932160697,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
4,maize,-0.013341912017302521,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
5,maize,0.16319525666536555,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
6,maize,-0.061294157771361525,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
7,maize,-0.04291697002283829,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
8,maize,-0.05162549452962669,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
9,maize,0.07468779038404394,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
10,maize,-0.024669295017379394,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
11,maize,-0.00664917020723679,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
12,maize,-0.033143901923764985,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
13,maize,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
14,maize,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
15,maize,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
16,maize,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
17,maize,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
18,maize,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
19,maize,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
20,maize,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
21,maize,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
22,maize,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
23,maize,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
24,maize,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
1,ngas_us,0,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
2,ngas_us,1,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
3,ngas_us,-0.09221893842614493,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
4,ngas_us,-0.13904239627729242,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
5,ngas_us,-0.03803110358510483,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
6,ngas_us,0.05502390335872312,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
7,ngas_us,-0.02580235471946279,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
8,ngas_us,0.0036524614376880395,girf-ngas-1sigma,FALSE,combined,jln,NA,NA
