t,variable,value,scenario,is_baseline,regime,uncertainty,value_lo,value_hi
17,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
18,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
19,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
20,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
21,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
22,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
23,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
24,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
1,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
2,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
3,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
4,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
5,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
6,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
7,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
8,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
9,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
10,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
11,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
12,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
13,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
14,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
15,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
16,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
17,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
18,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
19,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
20,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
21,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
22,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
23,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
24,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
1,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
2,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
3,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
4,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
5,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
6,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
7,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
8,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
9,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
10,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
11,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
12,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
13,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
14,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
15,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
16,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
17,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
18,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
19,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
20,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
21,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
22,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
23,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
24,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
1,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
2,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
3,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
4,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
5,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
6,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
7,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
8,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
9,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
10,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
11,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
12,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
13,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
14,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
15,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
16,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
17,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
18,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
19,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
20,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
21,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
22,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
23,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
24,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
1,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
2,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
3,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
4,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
5,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
6,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
7,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
8,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
9,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
10,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
11,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
12,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
13,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
14,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
15,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
16,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
17,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
18,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
19,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
20,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
21,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
22,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
23,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
24,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
1,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
2,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
3,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
4,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
5,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
6,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
7,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
8,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
9,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
10,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
11,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
12,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
13,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
14,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
15,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
16,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
17,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
18,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
19,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
20,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
21,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
22,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
23,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
24,lead,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
1,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
2,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
3,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
4,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
5,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
6,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
7,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
8,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
9,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
10,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
11,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
12,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
13,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
14,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
15,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
16,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
17,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
18,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
19,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
20,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
21,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
22,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
23,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
24,maize,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
1,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
2,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
3,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
4,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
5,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
6,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
7,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
8,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
9,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
10,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
11,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
12,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
13,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
14,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
15,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
16,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
17,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
18,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
19,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
20,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
21,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
22,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
23,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
24,ngas_us,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
1,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
2,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
3,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
4,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
5,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
6,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
7,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
8,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
9,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
10,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
11,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
12,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
13,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
14,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
15,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
16,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
17,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
18,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
19,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
20,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
21,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
22,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
23,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
24,nickel,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
1,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
2,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
3,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
4,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
5,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
6,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
7,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
8,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
9,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
10,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
11,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
12,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
13,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
14,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
15,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
16,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
17,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
18,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
19,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
20,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
21,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
22,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
23,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
24,platinum,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
1,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
2,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
3,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
4,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
5,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
6,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
7,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
8,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
9,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
10,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
11,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
12,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
13,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
14,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
15,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
16,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
17,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
18,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
19,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
20,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
21,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
22,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
23,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
24,silver,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
1,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
2,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
3,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
4,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
5,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
6,soybeans,0,GIRF — aluminium to uncertainty shock,TRUE,combined,jln,NA,NA
